1.001256183699893,0.7340309876400508,1.0435487148516298,0.7075765260875835,0.3736820240175306,0.5285011902180607,0.6489584773416885,5.0
1.078113867853658,0.7124503619118333,1.0286479791799972,0.689862818007545,0.4315704757841479,0.3937175331725812,0.6401624638759252,6.5
0.9380140690891946,0.6870998208136666,0.9754888749596075,0.675229682108383,0.44819083895588724,0.3471471209550009,0.6774155386352696,5.5
1.0105734696593436,0.7064253637989054,1.0013540639182488,0.6706951243737194,0.42194838989688704,0.42653646679805907,0.7028675089497186,6.0
1.0105734696593436,0.7064253637989054,1.0013540639182488,0.6706951243737194,0.42194838989688704,0.42653646679805907,0.7028675089497186,6.0
1.1984591312620756,0.72872120644888,1.080916684471168,0.5632323527983525,0.45716259573862317,0.32470499139566933,0.6524242763278025,5.0
1.0595882413734223,0.7257977291623589,1.0327457830938143,0.639309706796343,0.42586294163024385,0.41842821772153455,0.6339984688264931,5.5
1.0469207735267065,0.723310734882075,0.9746448943387912,0.6492806966478362,0.41780785085277994,0.4908741729523433,0.691131507270429,5.5
1.0226329834611467,0.7268591676572193,1.0153651438231244,0.6401663825766005,0.4427334736152091,0.4006418423081386,0.5637648784606125,5.0
1.0367174931963417,0.7448885438597936,0.9963419621874935,0.7275108990141473,0.504250384513145,0.2364584706852998,0.698921487907441,5.5
0.9915568196245773,0.7303529606900039,0.9756362281320657,0.6690156422216613,0.41484926096130553,0.3445043485031178,0.636969483886576,5.5
0.97621992158807,0.7178218341130927,0.9908943573201551,0.6837681016784679,0.4158978340082851,0.38776020731667243,0.6566244149658055,5.5
1.0180022127508621,0.7507197454593028,0.9800613767895667,0.6867845583496942,0.4385322710677942,0.36061216811384633,0.6533237583899683,4.5
1.079286851016309,0.7324336230419337,1.0482289414756343,0.6511453374490757,0.4295187570714492,0.35491052180354227,0.6145926977996666,5.5
1.0050107426447956,0.7187472532226054,0.9614480018246707,0.6609467929216206,0.45623679237160514,0.3587238566294736,0.7169088960869955,6.0
1.0829036047125864,0.7070538601925028,0.9979851577735437,0.6237398239074462,0.42609253280458076,0.4242760738812745,0.6856024742641337,5.5
1.0056939640569524,0.7268400862238757,1.0233468712211422,0.6364253510535649,0.4396213963991263,0.3382573908832637,0.6682509684480118,5.5
1.0056939640569524,0.7268400862238757,1.0233468712211422,0.6364253510535649,0.4396213963991263,0.3382573908832637,0.6682509684480118,5.5
1.0351750608628485,0.7274619928907816,1.028124278697474,0.6324810719084366,0.4167136060788585,0.4458524934620752,0.6546551315207871,5.5
1.0351750608628485,0.7274619928907816,1.028124278697474,0.6324810719084366,0.4167136060788585,0.4458524934620752,0.6546551315207871,5.5
1.069195188464046,0.705886591875202,0.9763186643413637,0.6353606644184525,0.43435633934283435,0.35056460040461807,0.6668206938967864,5.5
0.9529784383604342,0.7127115823298367,0.9324556330734158,0.6100777467076711,0.445480893747721,0.4196925529699718,0.721830362588931,5.0
0.9606258782011144,0.7105839242010151,0.9495377307464993,0.6213508930778757,0.40812699674811026,0.41146603251619607,0.7087936658552618,4.5
1.0622209767799295,0.712572525771178,1.0405284611143368,0.6588873424079773,0.43708678747829055,0.322326239123624,0.660035996983446,5.5
0.9804733775824405,0.7385136093659863,0.9456608006812552,0.7107650446414695,0.47189104867048093,0.3285695931310263,0.642935251664767,5.0
0.9338361756800405,0.7219495147996131,0.9858393886445844,0.6176058600703178,0.4415162373456253,0.4165607357089539,0.7052794815748903,5.5
0.9311071517700026,0.7041523678789042,1.0495644623308005,0.6433594717373091,0.3808609981796929,0.4962659483895803,0.594422183384067,5.5
0.9311071517700026,0.7041523678789042,1.0495644623308005,0.6433594717373091,0.3808609981796929,0.4962659483895803,0.594422183384067,5.5
0.9311071517700026,0.7041523678789042,1.0495644623308005,0.6433594717373091,0.3808609981796929,0.4962659483895803,0.594422183384067,5.5
0.9311071517700026,0.7041523678789042,1.0495644623308005,0.6433594717373091,0.3808609981796929,0.4962659483895803,0.594422183384067,5.5
0.9447651979493015,0.7360921182486175,0.9414997810772245,0.6471017273377754,0.4758835896791174,0.3406760554475098,0.7145704057620887,6.0
0.9576384785702771,0.7113179978764189,0.9478674294093633,0.7060615686729241,0.471233395410577,0.4221136811528517,0.6868714480280929,5.5
